DateKey;FullDateAlternateKey;DayNumberOfWeek;EnglishDayNameOfWeek;SpanishDayNameOfWeek;FrenchDayNameOfWeek;DayNumberOfMonth;DayNumberOfYear;WeekNumberOfYear;EnglishMonthName;SpanishMonthName;FrenchMonthName;MonthNumberOfYear;CalendarQuarter;CalendarYear;CalendarSemester;FiscalQuarter;FiscalYear;FiscalSemester
"20130720";"20-07-2013";"7";"Saturday";"Sábado";"Samedi";"20";"201";"29";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130721";"21-07-2013";"1";"Sunday";"Domingo";"Dimanche";"21";"202";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130722";"22-07-2013";"2";"Monday";"Lunes";"Lundi";"22";"203";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130723";"23-07-2013";"3";"Tuesday";"Martes";"Mardi";"23";"204";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130724";"24-07-2013";"4";"Wednesday";"Miércoles";"Mercredi";"24";"205";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130725";"25-07-2013";"5";"Thursday";"Jueves";"Jeudi";"25";"206";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130726";"26-07-2013";"6";"Friday";"Viernes";"Vendredi";"26";"207";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130727";"27-07-2013";"7";"Saturday";"Sábado";"Samedi";"27";"208";"30";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130728";"28-07-2013";"1";"Sunday";"Domingo";"Dimanche";"28";"209";"31";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130729";"29-07-2013";"2";"Monday";"Lunes";"Lundi";"29";"210";"31";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130730";"30-07-2013";"3";"Tuesday";"Martes";"Mardi";"30";"211";"31";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130731";"31-07-2013";"4";"Wednesday";"Miércoles";"Mercredi";"31";"212";"31";"July";"Julio";"Juillet";"7";"3";"2013";"2";"1";"2013";"1"
"20130801";"01-08-2013";"5";"Thursday";"Jueves";"Jeudi";"1";"213";"31";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130802";"02-08-2013";"6";"Friday";"Viernes";"Vendredi";"2";"214";"31";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130803";"03-08-2013";"7";"Saturday";"Sábado";"Samedi";"3";"215";"31";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130804";"04-08-2013";"1";"Sunday";"Domingo";"Dimanche";"4";"216";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130805";"05-08-2013";"2";"Monday";"Lunes";"Lundi";"5";"217";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130806";"06-08-2013";"3";"Tuesday";"Martes";"Mardi";"6";"218";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130807";"07-08-2013";"4";"Wednesday";"Miércoles";"Mercredi";"7";"219";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130808";"08-08-2013";"5";"Thursday";"Jueves";"Jeudi";"8";"220";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130809";"09-08-2013";"6";"Friday";"Viernes";"Vendredi";"9";"221";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130810";"10-08-2013";"7";"Saturday";"Sábado";"Samedi";"10";"222";"32";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130811";"11-08-2013";"1";"Sunday";"Domingo";"Dimanche";"11";"223";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130812";"12-08-2013";"2";"Monday";"Lunes";"Lundi";"12";"224";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130813";"13-08-2013";"3";"Tuesday";"Martes";"Mardi";"13";"225";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130814";"14-08-2013";"4";"Wednesday";"Miércoles";"Mercredi";"14";"226";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130815";"15-08-2013";"5";"Thursday";"Jueves";"Jeudi";"15";"227";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130816";"16-08-2013";"6";"Friday";"Viernes";"Vendredi";"16";"228";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130817";"17-08-2013";"7";"Saturday";"Sábado";"Samedi";"17";"229";"33";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130818";"18-08-2013";"1";"Sunday";"Domingo";"Dimanche";"18";"230";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130819";"19-08-2013";"2";"Monday";"Lunes";"Lundi";"19";"231";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130820";"20-08-2013";"3";"Tuesday";"Martes";"Mardi";"20";"232";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130821";"21-08-2013";"4";"Wednesday";"Miércoles";"Mercredi";"21";"233";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130822";"22-08-2013";"5";"Thursday";"Jueves";"Jeudi";"22";"234";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130823";"23-08-2013";"6";"Friday";"Viernes";"Vendredi";"23";"235";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130824";"24-08-2013";"7";"Saturday";"Sábado";"Samedi";"24";"236";"34";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130825";"25-08-2013";"1";"Sunday";"Domingo";"Dimanche";"25";"237";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130826";"26-08-2013";"2";"Monday";"Lunes";"Lundi";"26";"238";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130827";"27-08-2013";"3";"Tuesday";"Martes";"Mardi";"27";"239";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130828";"28-08-2013";"4";"Wednesday";"Miércoles";"Mercredi";"28";"240";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130829";"29-08-2013";"5";"Thursday";"Jueves";"Jeudi";"29";"241";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130830";"30-08-2013";"6";"Friday";"Viernes";"Vendredi";"30";"242";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130831";"31-08-2013";"7";"Saturday";"Sábado";"Samedi";"31";"243";"35";"August";"Agosto";"Août";"8";"3";"2013";"2";"1";"2013";"1"
"20130901";"01-09-2013";"1";"Sunday";"Domingo";"Dimanche";"1";"244";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130902";"02-09-2013";"2";"Monday";"Lunes";"Lundi";"2";"245";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130903";"03-09-2013";"3";"Tuesday";"Martes";"Mardi";"3";"246";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130904";"04-09-2013";"4";"Wednesday";"Miércoles";"Mercredi";"4";"247";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130905";"05-09-2013";"5";"Thursday";"Jueves";"Jeudi";"5";"248";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130906";"06-09-2013";"6";"Friday";"Viernes";"Vendredi";"6";"249";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130907";"07-09-2013";"7";"Saturday";"Sábado";"Samedi";"7";"250";"36";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130908";"08-09-2013";"1";"Sunday";"Domingo";"Dimanche";"8";"251";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130909";"09-09-2013";"2";"Monday";"Lunes";"Lundi";"9";"252";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130910";"10-09-2013";"3";"Tuesday";"Martes";"Mardi";"10";"253";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130911";"11-09-2013";"4";"Wednesday";"Miércoles";"Mercredi";"11";"254";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130912";"12-09-2013";"5";"Thursday";"Jueves";"Jeudi";"12";"255";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130913";"13-09-2013";"6";"Friday";"Viernes";"Vendredi";"13";"256";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130914";"14-09-2013";"7";"Saturday";"Sábado";"Samedi";"14";"257";"37";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130915";"15-09-2013";"1";"Sunday";"Domingo";"Dimanche";"15";"258";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130916";"16-09-2013";"2";"Monday";"Lunes";"Lundi";"16";"259";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130917";"17-09-2013";"3";"Tuesday";"Martes";"Mardi";"17";"260";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130918";"18-09-2013";"4";"Wednesday";"Miércoles";"Mercredi";"18";"261";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130919";"19-09-2013";"5";"Thursday";"Jueves";"Jeudi";"19";"262";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130920";"20-09-2013";"6";"Friday";"Viernes";"Vendredi";"20";"263";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130921";"21-09-2013";"7";"Saturday";"Sábado";"Samedi";"21";"264";"38";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130922";"22-09-2013";"1";"Sunday";"Domingo";"Dimanche";"22";"265";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130923";"23-09-2013";"2";"Monday";"Lunes";"Lundi";"23";"266";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130924";"24-09-2013";"3";"Tuesday";"Martes";"Mardi";"24";"267";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130925";"25-09-2013";"4";"Wednesday";"Miércoles";"Mercredi";"25";"268";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130926";"26-09-2013";"5";"Thursday";"Jueves";"Jeudi";"26";"269";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130927";"27-09-2013";"6";"Friday";"Viernes";"Vendredi";"27";"270";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130928";"28-09-2013";"7";"Saturday";"Sábado";"Samedi";"28";"271";"39";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130929";"29-09-2013";"1";"Sunday";"Domingo";"Dimanche";"29";"272";"40";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20130930";"30-09-2013";"2";"Monday";"Lunes";"Lundi";"30";"273";"40";"September";"Septiembre";"Septembre";"9";"3";"2013";"2";"1";"2013";"1"
"20131001";"01-10-2013";"3";"Tuesday";"Martes";"Mardi";"1";"274";"40";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131002";"02-10-2013";"4";"Wednesday";"Miércoles";"Mercredi";"2";"275";"40";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131003";"03-10-2013";"5";"Thursday";"Jueves";"Jeudi";"3";"276";"40";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131004";"04-10-2013";"6";"Friday";"Viernes";"Vendredi";"4";"277";"40";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131005";"05-10-2013";"7";"Saturday";"Sábado";"Samedi";"5";"278";"40";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131006";"06-10-2013";"1";"Sunday";"Domingo";"Dimanche";"6";"279";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131007";"07-10-2013";"2";"Monday";"Lunes";"Lundi";"7";"280";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131008";"08-10-2013";"3";"Tuesday";"Martes";"Mardi";"8";"281";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131009";"09-10-2013";"4";"Wednesday";"Miércoles";"Mercredi";"9";"282";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131010";"10-10-2013";"5";"Thursday";"Jueves";"Jeudi";"10";"283";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131011";"11-10-2013";"6";"Friday";"Viernes";"Vendredi";"11";"284";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131012";"12-10-2013";"7";"Saturday";"Sábado";"Samedi";"12";"285";"41";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131013";"13-10-2013";"1";"Sunday";"Domingo";"Dimanche";"13";"286";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131014";"14-10-2013";"2";"Monday";"Lunes";"Lundi";"14";"287";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131015";"15-10-2013";"3";"Tuesday";"Martes";"Mardi";"15";"288";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131016";"16-10-2013";"4";"Wednesday";"Miércoles";"Mercredi";"16";"289";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131017";"17-10-2013";"5";"Thursday";"Jueves";"Jeudi";"17";"290";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131018";"18-10-2013";"6";"Friday";"Viernes";"Vendredi";"18";"291";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131019";"19-10-2013";"7";"Saturday";"Sábado";"Samedi";"19";"292";"42";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131020";"20-10-2013";"1";"Sunday";"Domingo";"Dimanche";"20";"293";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131021";"21-10-2013";"2";"Monday";"Lunes";"Lundi";"21";"294";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131022";"22-10-2013";"3";"Tuesday";"Martes";"Mardi";"22";"295";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131023";"23-10-2013";"4";"Wednesday";"Miércoles";"Mercredi";"23";"296";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131024";"24-10-2013";"5";"Thursday";"Jueves";"Jeudi";"24";"297";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131025";"25-10-2013";"6";"Friday";"Viernes";"Vendredi";"25";"298";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131026";"26-10-2013";"7";"Saturday";"Sábado";"Samedi";"26";"299";"43";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131027";"27-10-2013";"1";"Sunday";"Domingo";"Dimanche";"27";"300";"44";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131028";"28-10-2013";"2";"Monday";"Lunes";"Lundi";"28";"301";"44";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131029";"29-10-2013";"3";"Tuesday";"Martes";"Mardi";"29";"302";"44";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131030";"30-10-2013";"4";"Wednesday";"Miércoles";"Mercredi";"30";"303";"44";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131031";"31-10-2013";"5";"Thursday";"Jueves";"Jeudi";"31";"304";"44";"October";"Octubre";"Octobre";"10";"4";"2013";"2";"2";"2013";"1"
"20131101";"01-11-2013";"6";"Friday";"Viernes";"Vendredi";"1";"305";"44";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131102";"02-11-2013";"7";"Saturday";"Sábado";"Samedi";"2";"306";"44";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131103";"03-11-2013";"1";"Sunday";"Domingo";"Dimanche";"3";"307";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131104";"04-11-2013";"2";"Monday";"Lunes";"Lundi";"4";"308";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131105";"05-11-2013";"3";"Tuesday";"Martes";"Mardi";"5";"309";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131106";"06-11-2013";"4";"Wednesday";"Miércoles";"Mercredi";"6";"310";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131107";"07-11-2013";"5";"Thursday";"Jueves";"Jeudi";"7";"311";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131108";"08-11-2013";"6";"Friday";"Viernes";"Vendredi";"8";"312";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131109";"09-11-2013";"7";"Saturday";"Sábado";"Samedi";"9";"313";"45";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131110";"10-11-2013";"1";"Sunday";"Domingo";"Dimanche";"10";"314";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131111";"11-11-2013";"2";"Monday";"Lunes";"Lundi";"11";"315";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131112";"12-11-2013";"3";"Tuesday";"Martes";"Mardi";"12";"316";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131113";"13-11-2013";"4";"Wednesday";"Miércoles";"Mercredi";"13";"317";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131114";"14-11-2013";"5";"Thursday";"Jueves";"Jeudi";"14";"318";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131115";"15-11-2013";"6";"Friday";"Viernes";"Vendredi";"15";"319";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131116";"16-11-2013";"7";"Saturday";"Sábado";"Samedi";"16";"320";"46";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131117";"17-11-2013";"1";"Sunday";"Domingo";"Dimanche";"17";"321";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131118";"18-11-2013";"2";"Monday";"Lunes";"Lundi";"18";"322";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131119";"19-11-2013";"3";"Tuesday";"Martes";"Mardi";"19";"323";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131120";"20-11-2013";"4";"Wednesday";"Miércoles";"Mercredi";"20";"324";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131121";"21-11-2013";"5";"Thursday";"Jueves";"Jeudi";"21";"325";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131122";"22-11-2013";"6";"Friday";"Viernes";"Vendredi";"22";"326";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131123";"23-11-2013";"7";"Saturday";"Sábado";"Samedi";"23";"327";"47";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131124";"24-11-2013";"1";"Sunday";"Domingo";"Dimanche";"24";"328";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131125";"25-11-2013";"2";"Monday";"Lunes";"Lundi";"25";"329";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131126";"26-11-2013";"3";"Tuesday";"Martes";"Mardi";"26";"330";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131127";"27-11-2013";"4";"Wednesday";"Miércoles";"Mercredi";"27";"331";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131128";"28-11-2013";"5";"Thursday";"Jueves";"Jeudi";"28";"332";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131129";"29-11-2013";"6";"Friday";"Viernes";"Vendredi";"29";"333";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131130";"30-11-2013";"7";"Saturday";"Sábado";"Samedi";"30";"334";"48";"November";"Noviembre";"Novembre";"11";"4";"2013";"2";"2";"2013";"1"
"20131201";"01-12-2013";"1";"Sunday";"Domingo";"Dimanche";"1";"335";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131202";"02-12-2013";"2";"Monday";"Lunes";"Lundi";"2";"336";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131203";"03-12-2013";"3";"Tuesday";"Martes";"Mardi";"3";"337";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131204";"04-12-2013";"4";"Wednesday";"Miércoles";"Mercredi";"4";"338";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131205";"05-12-2013";"5";"Thursday";"Jueves";"Jeudi";"5";"339";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131206";"06-12-2013";"6";"Friday";"Viernes";"Vendredi";"6";"340";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131207";"07-12-2013";"7";"Saturday";"Sábado";"Samedi";"7";"341";"49";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131208";"08-12-2013";"1";"Sunday";"Domingo";"Dimanche";"8";"342";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131209";"09-12-2013";"2";"Monday";"Lunes";"Lundi";"9";"343";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131210";"10-12-2013";"3";"Tuesday";"Martes";"Mardi";"10";"344";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131211";"11-12-2013";"4";"Wednesday";"Miércoles";"Mercredi";"11";"345";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131212";"12-12-2013";"5";"Thursday";"Jueves";"Jeudi";"12";"346";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131213";"13-12-2013";"6";"Friday";"Viernes";"Vendredi";"13";"347";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131214";"14-12-2013";"7";"Saturday";"Sábado";"Samedi";"14";"348";"50";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131215";"15-12-2013";"1";"Sunday";"Domingo";"Dimanche";"15";"349";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131216";"16-12-2013";"2";"Monday";"Lunes";"Lundi";"16";"350";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131217";"17-12-2013";"3";"Tuesday";"Martes";"Mardi";"17";"351";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131218";"18-12-2013";"4";"Wednesday";"Miércoles";"Mercredi";"18";"352";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131219";"19-12-2013";"5";"Thursday";"Jueves";"Jeudi";"19";"353";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131220";"20-12-2013";"6";"Friday";"Viernes";"Vendredi";"20";"354";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131221";"21-12-2013";"7";"Saturday";"Sábado";"Samedi";"21";"355";"51";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131222";"22-12-2013";"1";"Sunday";"Domingo";"Dimanche";"22";"356";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131223";"23-12-2013";"2";"Monday";"Lunes";"Lundi";"23";"357";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131224";"24-12-2013";"3";"Tuesday";"Martes";"Mardi";"24";"358";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131225";"25-12-2013";"4";"Wednesday";"Miércoles";"Mercredi";"25";"359";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131226";"26-12-2013";"5";"Thursday";"Jueves";"Jeudi";"26";"360";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131227";"27-12-2013";"6";"Friday";"Viernes";"Vendredi";"27";"361";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131228";"28-12-2013";"7";"Saturday";"Sábado";"Samedi";"28";"362";"52";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131229";"29-12-2013";"1";"Sunday";"Domingo";"Dimanche";"29";"363";"53";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131230";"30-12-2013";"2";"Monday";"Lunes";"Lundi";"30";"364";"53";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20131231";"31-12-2013";"3";"Tuesday";"Martes";"Mardi";"31";"365";"53";"December";"Diciembre";"Décembre";"12";"4";"2013";"2";"2";"2013";"1"
"20140101";"01-01-2014";"4";"Wednesday";"Miércoles";"Mercredi";"1";"1";"1";"January";"Enero";"Janvier";"1";"1";"2014";"1";"3";"2013";"2"
"20140102";"02-01-2014";"5";"Thursday";"Jueves";"Jeudi";"2";"2";"1";"January";"Enero";"Janvier";"1";"1";"2014";"1";"3";"2013";"2"
